,sentence,sentiment
8148,"có lẽ là "" top giảng viên dạy dễ hiểu nhất đó giờ "" mà em từng học .",1
8149,"mong nhà trường luôn cập nhật giáo trình giảng dạy phù hợp , nên phân bổ thời gian nhiều hơn cho hoạt động giao tiếp trên lớp .",0
8150,"nhiệt tình , kiến thức rất chuẩn , vui vẻ , dễ gần .",1
8151,"thầy dạy dễ hiểu , vui tính .",1
8152,cô dạy chưa hay lắm !,0
8153,cảm ơn thầy rất nhiều !,1
8154,"giảng viên thực hành và giảng viên lý thuyết không liên hệ với nhau dẫn đến không thống nhất nội dung bài học , mỗi người dạy một phần khác nhau .",0
8155,"thầy dạy vui , thực tế .",1
8156,đi trễ giờ và lố thời gian và không theo khung giờ trong thời khóa biểu .,0
8157,"khá gần gũi với sinh viên , vui tính , nhiệt tình .",1
8158,thầy dạy dễ tiếp thu kiến thức .,1
8159,giảng viên hướng dẫn anh fraction chị phương pháp học tập chủ động và tạo động cơ học tập suốt đời .,1
8160,"đồng ý là sinh viên thì tự học là chính , giảng viên là người hướng dẫn , nhưng mà tại lớp này giảng viên chẳng hướng dẫn được gì , cứ thao thao bất tuyệt đọc slide trên lớp xong về việc này tự sinh viên chúng em cũng làm được , giảng dạy kho hiểu , khô khan , demo không rõ ràng .",0
8161,tác phong chuyên nghiệp .,1
8162,cách dạy của thầy .,1
8163,giảng hay đi đúng trọng tâm .,1
8164,"thầy wzjwz61 thường xuyên đi trễ cho tan học sớm , sử dụng giờ lên lớp không hiệu quả .",0
8165,"nhiệt tình , vui vẻ , chia sẻ kinh nghiệm học .",1
8166,"giảng hay , bài tập đa dạng .",1
8167,"nhiệt tình trong giảng dạy , vui vẻ , hòa đồng với sinh viên .",1
8168,nên bỏ thực hành hình thức 2 đối với môn này .,0
8169,"mỗi buổi thực hành sinh viên chỉ có nhiệm vụ download bài tập từ courses và tự làm , giảng viên không giảng nội dung thực hành cho sinh viên hiểu , chỉ khi sinh viên hỏi thì mới trả lời , mỗi buổi học thực hành , giảng viên cần phải giới thiệu sơ về bài học , mục tiêu và kết quả sinh viên sẽ học được gì .",0
8170,giáo viên chọn đồ án môn học bám sát với nội dung môn học .,1
8171,giảng viên demo ví dụ rõ ràng .,1
8172,thầy luôn hướng dẫn sinh viên làm bài tập bằng nhiều phương pháp khác nhau kể cả cách ngắn .,1
8173,tuy nhiên môn học khá khó nên lớp hiểu không hết kiến thức trong bài học được .,0
8174,cô rất hòa đông giảng dạy rất dễ hiểu .,1
8175,"thầy cần quan tâm tới lớp hơn , hơn nữa nhiều lúc thầy cũng đi trễ , trong khi các bạn đi trễ quá 15 phút thì thầy khóa cửa và không cho vào nữa , trong khi môn học này sinh viên chỉ lên hỏi cách làm bài tập thầy giao chứ thầy không có hướng dẫn làm .",0
8176,chưa có sức thu hút .,0
8177,cả lớp đều nói là giảng viên chưa hướng dẫn mà giảng viên nói là hướng dẫn rồi .,0
8178,giảng viên tới lớp hơi trễ .,0
8179,cần được rút kinh nghiệm .,0
8180,em học it002dotf23 thực hành 2 chứ không phải thực hành 1 .,0
8181,thầy dạy ok .,1
8182,nên đầu tư nhiều đầu sách tiếng anh cho thư viện trường .,0
8183,cuối cùng sinh viên đóng tiền các tín chỉ học thực hành theo hình thức 2 nhưng thực tế chẳng được học một phút nào .,0
8184,"thầy giảng dễ hiểu , vui tính .",1
8185,các phòng máy cần được trang bị các phần mềm hỗ trợ cho môn học phù hợp .,0
8186,phòng học thiếu quạt máy chiếu mờ em xin cám ơn .,0
8187,thây dạy rất nhiệt tình và dễ hiểu .,1
8188,"chứ chép bài tập rất mất thời gian , đã thế mỗi lần chép là mấy chụp bài !",0
8189,dạy khó colonsmile .,0
8190,"thầy dạy tốt , vấn đáp được nhiều thắc mắc của sinh viên .",1
8191,"giảng viên rất nhiệt tình , sôi nổi , có tâm với sinh viên .",1
8192,không có bài tập làm thêm .,0
8193,"thầy dạy cực tốt , phương pháp hay , có cách giảng bài rất dễ tiếp thu , học thầy wzjwz176 đã hai lần và lần nào cũng thấy hài lòng .",1
8194,"cần có tài liệu để đọc thêm , tự học .",0
8195,"giảng viên nghiêm khắc , bài giảng chuyên sâu giúp sinh viên hiểu rõ vấn đề .",1
8196,gửi đến sinh viên nhiều ý tưởng tuyệt vời trong khởi nghiệp .,1
8197,dẫn chứng thực tế .,1
8198,em mong sau mỗi nhóm thuyết trình thầy sẽ khái quát lại nội dung và bổ sung một vài điểm cần chú ý để lớp nắm được .,0
8199,thầy bận nhiều việc nên hay cho nghỉ .,0
8200,môn này là bị trùng hoặc thừa vì mấy môn trước như lập trình mạng với đồ án vô số sinh viên đã tự học cái này rồi .,0
8201,trong giờ học thầy cứ đi lên đi xuống và nói thao thao bất tuyệt .,0
8202,"giảng viên cần cung cấp tài liệu , slide bài giảng .",0
8203,"thầy dạy hay , tận tâm .",1
8204,tài liệu giấy đầy đủ nhưng thứ tự bài chưa được cập nhật theo chương trình giảng .,0
8205,nên cho mỗi thành viên trong nhóm làm báo cáo riêng để không ai thiệt thòi và ỷ lại .,0
8206,không biết có phải do em hỏi nhảm hay không nhưng mà sau này thầy nên nói rõ thầy sẽ trả lời những vấn đề nào trên mail .,0
8207,"giảng viên nên thông báo rõ ràng , chính xác thông tin về báo cáo môn học thông qua nhiều kênh .",0
8208,cô dạy hay .,1
8209,cần thực hành và làm bài tập nhiều hơn nữa .,0
8210,mong nhà trường nâng cấp các phòng thực hành và các thiết bị trong phòng học .,0
8211,"thầy luôn đảm bảo giờ lên lớp , đưa thông tin , tài liệu đến sinh viên nhanh nhất , trả lời tất cả thắc mắc của sinh viên .",1
8212,thầy viết ít comment quá colonsmallsmile .,0
8213,rất thực tiễn .,1
8214,thầy cho điểm hơi căng .,0
8215,"nhiệt tình , tâm lý .",1
8216,"thầy dạy chi tiết , kỹ càng .",1
8217,nhưng với em kỳ này thầy đã dạy môn này thất bại rồi !,0
8218,"giảng viên lớn tiếng với sinh viên , gây áp lực cho sinh viên .",0
8219,thầy cho thuyết trình quá nhiều .,0
8220,giảng viên giảng bài tiếp thu tốt .,1
8221,"so vời những môn học khác , môn học của thầy chiếm hơn 50% thời gian làm bài tập trong một tuần của bọn em , làm cho tụi em cảm thấy không hoàn toàn thực tế em nghĩ nếu để thời gian làm bài tập đó để củng cố đồ án thì tốt hơn rất nhiều .",0
8222,"thầy dạy vui , dễ hiểu , bài tập sát với nội dung giảng dạy .",1
8223,và sinh viên lên trường cũng chỉ tự làm như vậy thì ở nhà làm còn sướng hơn !,0
8224,cần có thêm tài liệu cụ thể và cập nhật mới .,0
8225,giảng viên dạy nhiệt huyết .,1
8226,cần có đề cương rõ ràng cho sinh viên nắm bắt .,0
8227,cô thân thiện và rất nhiệt tình .,1
8228,theo em thầy chính là mẫu mực của một nhà giáo thực thụ .,1
8229,"giảng viên dạy hay , cung cấp đầy đủ kiến thức .",1
8230,cách giảng dạy còn hơi nhanh và lý thuyết mới nhiều nên đôi lúc gây buồn ngủ .,0
8231,"thầy giảng hay , khả năng truyền đạt gây hứng thú .",1
8232,thiết bị còn thiếu .,0
8233,"thầy rất niềm nở , vui vẻ , tận tâm và nhiệt tình .",1
8234,"cô dạy rất hay và nhiệt tình , rất dễ hiểu .",1
8235,các buổi thuyết trình .,1
8236,thầy dạy rất kỹ .,1
8237,đôi lúc tính tình thầy hơi khó nhai colonbigsmile .,0
8238,1 tín chỉ thực hành 2 tín chỉ học phí .,1
8239,để ra hơi khó .,0
8240,thầy dạy hay dễ hiểu truyền đạt cho sinh viên những kiến thức tiết học không nhàm chán .,1
8241,"giảng nhanh , dễ hiểu .",1
8242,"slide môn học hoặc các tài liệu cần rõ ràng hơn nữa , nhiều phần rất khó hiểu nhưng lại rất ít kiến thức về nó , làm sinh viên không thể hiểu được bản chất của bài đó .",0
8243,giảng viên cần doubledot cho bài tập thêm về ngữ pháp .,0
8244,giảng viên giảng bài cho ví dụ liên hệ với thực tiễn hay và nhiệt tình .,1
8245,"cần nâng cấp hệ thống giảng dạy , học tập .",0
8246,đôi khi bài giảng giảng viên thực hiện hơi chán không được cuốn hút .,0
8247,rất hài lòng giảng viên .,1
8248,"chương trình học không mang lại hiệu quả , chỉ mang tính chất đối phó , sinh viên không học hỏi và có thêm kinh nghiệm nhiều khi đi học thực hành .",0
8249,cô dạy hay dế hiểu .,1
8250,cần chia nhóm học tập .,0
8251,và quá nhiều dạng bài tập nên làm chúng em hơi khó hiểu .,0
8252,thầy giao dịch sách hơi nhiều .,0
8253,"môn học rất hay , thiết thực .",1
8254,thầy giảng bài hay .,1
8255,thầy chủ động sửa bài tập trên lớp để sinh viên nắm kiến thức rõ hơn .,1
8256,"giảng viên hoà đồng , vui tính giúp giờ học đỡ buồn ngủ và lôi kéo sinh viên thích thú nghe giảng .",1
8257,dạy song song hai lớp cùng lúc và không dạy nhiệt tình cho sinh viên trường đại học công nghệ thông tin .,0
8258,"thầy giảng dạy rất tệ , lên lớp chỉ ngồi chém gió là chính tuy nhiên luôn cho về muộn , hôm về sớm là 12h ( quy định là 11h30 nghỉ ) , hôm về muộn thì 12h , có một hôm 1h mới được về , đó là chưa kể chiều còn có học , không có thời gian để ăn cơm sửa soạn .",0
8259,cách giảng viên truyền đạt và rất tận tâm với sinh viên .,1
8260,phong cách thầy rất giống wzjwz225 .,1
8261,"cô rất tận tâm , nhiệt tình , kỹ càng .",1
8262,"giảng viên cho quá nhiều bài tập , nhưng ít hướng dẫn và giải bài tập .",0
8263,theo em cần phải có phòng thí nghiệm môn này thì mới thật sự hiệu quả .,0
8264,"đầu năm đến giờ gặp thầy được một lần thôi , thầy tổ chức gặp được một lần .",0
8265,"việc truyền đạt kiến thức còn lan man , dài dòng , gây khó hiểu sinh viên .",0
8266,nhiệt tâm .,1
8267,nên có nhiều dụng cụ cho sinh viên thực hành hơn với sĩ số lớp đông .,0
8268,học sinh thiếu đi sự năng nổ .,0
8269,"thầy dạy nhiệt tình , giới thiệu thêm cho sinh viên nhiều công cụ và công nghệ mới , hỗ trợ sinh viên rất tốt trong đồ án .",1
8270,thầy wzjwz249 dạy hay và rất dễ hiểu .,1
8271,thầy đến lớp và không nói gì .,0
8272,giảng viên truyền đạt kiến thức dễ hiểu .,1
8273,cần wifi mạnh thêm cho dãy nhà cũ .,0
8274,"có nhiều hoạt động mà sinh viên có cơ hội đạt được điểm cộng trên lớp , thầy thân thiện với sinh viên .",1
8275,nói chung em không hài lòng với năng lực giảng dạy của thầy wzjwz164 .,0
8276,"giảng viên nhiệt tình , hướng dẫn phương pháp giải quyết vấn đề .",1
8277,còn hơi thiếu sinh động .,0
8278,kiến thức truyền đạt tốt .,1
8279,"đúng giờ , nhiều tài liệu tham khảo .",1
8280,"giảng viên bám sát hơn nội dung môn học , tránh đi lan man .",0
8281,code demo hơi khó hiểu .,0
8282,nên giải thích một số vấn đề khó chi tiết hơn .,0
8283,"giảng dạy hiệu quả , đi dạy đúng giờ .",1
8284,chưa truyền đạt cho rõ .,0
8285,"giảng viên lên lớp đúng giờ , các buổi bù đều hợp lý , giảng bài nghiêm túc , có kiểm tra quá trình , bài tập về nhà .",1
8286,nói bình bình thì không thể nhớ được .,0
8287,"tài liệu nên được biên soạn tốt hơn vì những slide của thầy có nhiều câu giống như dùng google dịch rồi copy qua vậy , trong slide cũng có nhiều chỗ sai sót , khi dạy thì thầy mới phát hiện sai .",0
8288,"thầy dạy được , vui vẻ .",1
8289,tôi nghĩ thầy là một người tốt và thân thiện .,1
8290,"ân cần , quan tâm , nhiệt tình , hết lòng trong giảng dạy .",1
8291,"máy tính của phòng thực hành không đáp ứng được nhu cầu môn học , giảng viên yêu cầu tự làm trên laptop và mang lên phòng thực hành chấm điểm , vậy phòng thực hành là phòng chấm điểm ?",0
8292,giảng bài chuyên sâu .,1
8293,cần nêu rõ mối liên hệ giữa môn này với chuyên ngành đang theo học .,0
8294,"giảng viên truyền đạt tốt , chỉ bảo tận tình .",1
8295,"thầy vui tính , dễ hiểu .",1
8296,slide bài giảng nên sử dụng hoàn toàn bằng tiếng anh thay vì sử dụng nửa việt nửa anh như hiện nay để tránh gây khó hiểu cho sinh viên .,0
8297,"đề cương khó hiểu , không có tài liệu tham khảo kể cả tài liệu nước ngoài .",0
8298,em không học được bất kỳ kiến thức gì ở môn này .,0
